No.,Message,Source,Label,Emotion
15317,every hour shopee check,Facebook,0,depression
15318,"It's definitely a 1 million seller headshot, even more",Facebook,0,depression
15319,LAHHH ABIS B DIRECTLY D AKSKSKS,Facebook,0,depression
15320,"Message request kholo tou wahan ek alag.hi dunya abaad hoti h,khud hee msgs kye.hote hn,khud hi naraz bhi hojate hn, koi.maghroori k taanay derha hta he tou koi.khoobsurti k gun gaarha, kuch hta h. khud'daar bh hte hn jo reply na krne pr apna.msg unsend bh krdete hn",Facebook,0,depression
15321,"""To them, I'm just a being from the past who wants to be eliminated. Then what's the point of my existence? And what am I living for?"" gaara",Facebook,0,depression
15322,â€â•°â”€âž›âœŽï¹ .ð € ®ð ..â€â€â€,Facebook,0,depression
15323,wake up anxiety ' ¼,Facebook,0,depression
15324,It's been wrong from the start today's meeting,Facebook,0,depression
15325,"Awang Sulong chancellor German...after several years being the number 1 person, still sitting in the same apartment until it stops.... Boris Johnson, ride a bicycle to buy goods, PM Canada... the docks are fighting with the public to take the train to work. ... and this hamzah if you're in Japan, it's already sohih harak",Facebook,0,depression
15326,if the computer can get a trojan virus if my heart can get a love virus #ITinLove,Facebook,0,depression
15327,Asking for your own money is like begging... ha ha,Facebook,0,depression
15328,why didn't I get it already?! even though I want to clean the house,Facebook,0,depression
15329,"Never doubt that God will always give the best for you, even though sometimes you have to feel pain first.",Facebook,0,depression
15330,Holiwi,Facebook,0,depression
15331,ni-ki best boy,Facebook,0,depression
15332,jyp patas pa' rriba,Facebook,0,depression
15333,Should we end up here enough!!! never mind! I'm like the saying that says: LIFE SHOULD DIE DON'T WANT!! (N),Facebook,0,depression
15334,yakedoshita,Facebook,0,depression
15335,wowowowow,Facebook,0,depression
15336,Crazy I'm so cute,Facebook,0,depression
15337,"I still have 2 days to work, it's really hard huft yok yok yokâœ¨ðŸ'«",Facebook,0,depression
15338,"looking serious since morning, others think because they are doing work. Even though I'm still having back pain + stomach cramps due to menstruation",Facebook,0,depression
15339,How to cheat the coin line ?!?!?! ©. The coins are very expensive njirrr,Facebook,0,depression
15340,Drama mine is like something '€ He has feelings like drama that hurts the heart,Facebook,0,depression
15341,"why is my group presentation schedule at 4 o'clock, I want to watch metawinðŸ˜ðŸ˜ðŸ˜",Facebook,0,depression
15342,Monday klewas klewes,Facebook,0,depression
15343,It's really wrong to listen to hurt road when you just wake up,Facebook,0,depression
15344,seunggi?!?!?!? I love him,Facebook,0,depression
15345,want ulti info instead press attack the turtle.#brokenheart,Facebook,0,depression
15346,Busset has a lot of CB bats,Facebook,0,depression
15347,"â those who like JBJB and don't feel uncomfortable with JBJB, come back, follow? btw my ecun ba x ca ya",Facebook,0,depression
15348,It's been a bit of an issue that he has to be poor until he has run away from the original issue,Facebook,0,depression
15349,"If you remember when you were in elementary school, it used to be really fun, playing chase, playing baseball, I really wanted to be in Geraldos' group because he threw it so far, then there was monkey love haha. When I remember that, I feel like I want to go back to elementary school where all I can think about is ""what are you playing today""....",Facebook,0,depression
15350,Thank God it's all over. Wait for the tubik jah,Facebook,0,depression
15351,it's holiday air,Facebook,0,depression
15352,The gift continues ',Facebook,0,depression
15353,thank you for cholera,Facebook,0,depression
15354,Tumben niiii gundar 12 days off there is an apnic,Facebook,0,depression
15355,I can't help but take a long time at work,Facebook,0,depression
15356,Up44pp4p4p4p4,Facebook,0,depression
15357,dog,Facebook,0,depression
15358,"You guys want to take the vaccine if you want to cut the line. At that time, he met a friend who made borax, he must have entered the line. Just make people sip. It's hot",Facebook,0,depression
15359,"aaaaaa I want to do folioo psi work, but I don't know when it's agahagahah",Facebook,0,depression
15360,"There are a lot of people waiting for this dream, it's only natural that the number is like that, congrats!!!!",Facebook,0,depression
15361,Dang.,Facebook,0,depression
15362,Njjr is the real goosebumps,Facebook,0,depression
15363,HELP RT PIN DOGG,Facebook,0,depression
15364,Fajr is late. Dzuhur is hassle. Asr is overwhelmed. Maghrib is still on the road. Isha is tired.. Sometimes God is still as generous as it is to fulfill our wishes,Facebook,0,depression
15365,"Yes, obviously, if you choose a trustworthy leader, choose number one! greetings Mrs. Khofifah!",Facebook,0,depression
15366,"The spirit of Monday. It doesn't feel like Eid will soon be over. Are you ready to be asked about ""when""??? ?",Facebook,0,depression
15367,"Just take a day off, until you get to the boss £ðŸ¤£",Facebook,0,depression
15368,"[cm] guys, if today I follow up my dosbing, which from a week ago didn't give me any revision, is that okay? I want to say something like ""I'm sorry sir, if I follow up again, I want to finish it on Lebaran day, sir, so I can send it to ProdiðŸ™""",Facebook,0,depression
15369,"Kuy-drop your wishlist + budget, who knows I can help find a ready room, for a sincere fee ^^",Facebook,0,depression
15370,"€ SHARING NETFLIX PREMIUM âœ¨ã€'..âž¥ NETFLIX 1 MONTH Rp. 35.000..â NOT A TRIAL ACCOUNT.â WILL NOT HOLD, DOESN'T NEED TO CLEAN.â GUARANTEE.â 100%",Facebook,0,depression
15371,"SERIOUSLY TODAY WHY WOULD I BE LOOKING TO JOIN MEET?!!_!#??$!$. TO Mr. MTK MANDATORY, I JUST SKIP FIRST YES, MAPEL, Mr.”ðŸ˜",Facebook,0,depression
15372,can be this cool,Facebook,0,depression
15373,"""I understand how you feel, be patient"" is another level of bullshit",Facebook,0,depression
15374,my dream is really creepy aksks,Facebook,0,depression
15375,"So a man must be ""ELEGANCE"" . Don't Cheapance & so handsome. Feel/Feel Cool, there's nothing wrong with it. Be a person with good character, have your own business, Of course, not betraying his wife...#ELEGANCE",Facebook,0,depression
15376,Emotions leading to GERDðŸ˜Œ,Facebook,0,depression
15377,I'm lazy to like virtual sm again,Facebook,0,depression
15378,May all our affairs be eased today,Facebook,0,depression
15379,[tag] Buy Men's Sneakers Shoes,Facebook,0,depression
15380,anggg initttt ahhh superrrrr ..WE MISS YOU XAVMI,Facebook,0,depression
15381,My mood right now wants to let go. Go to work but the brain is on leave,Facebook,0,depression
15382,I haven't left for work at this hour ™ƒ,Facebook,0,depression
15383,"Don't underestimate anyone, greet you, you're not better than that person.",Facebook,0,depression
15384,lrt AAAHHH OSAAKA SOFT plus osamu's big tiddies,Facebook,0,depression
15385,fren are you cryingðŸ˜ðŸ˜ðŸ˜,Facebook,0,depression
15386,"No matter how much I sleep, I'm still sleepy",Facebook,0,depression
15387,"The four day limit has passed, only two days left",Facebook,0,depression
15388,Supermarkets are busy this Eid,Facebook,0,depression
15389,stomach ache,Facebook,0,depression
15390,1 ID for all games :.LIVE CASINO [LIVE].SPORTBOOKS. SLOT GAME.TOGEL ONLINE.TANGKAS.CHICKEN SABUNG [LIVE].POKER ONLINE,Facebook,0,depression
15391,como que jyp ripeo,Facebook,0,depression
15392,HELP ME ANSWER THE INTERVIEW,Facebook,0,depression
15393,"It feels like it's Thursday, tomorrow is Friday, then it's a holiday.. €",Facebook,0,depression
15394,"If you don't have holidays, you might be busy with lessons or competitions ²",Facebook,0,depression
15395,so proud of dreamies,Facebook,0,depression
15396,Eh slowly your daddy is here. Mommy doesn't want to go to the gold shop,Facebook,0,depression
15397,"Let's follow, ba #zonaba #zonauang",Facebook,0,depression
15398,"Cancel when you're fasting, it's even worse",Facebook,0,depression
15399,"Oh, it's scary, netizens are getting scarier every day. Courtesy of manners. The dm feature is useless.",Facebook,0,depression
15400,HSGSHAHA mabait c sir sub nde,Facebook,0,depression
15401,Is JBJB polite but not fb?,Facebook,0,depression
15402,Death due to plague is martyrdom. (Narrated by Bukhari),Facebook,0,depression
15403,Still sad,Facebook,0,depression
15404,For all who are in sick condition,Facebook,0,depression
15405,Do you want CB?,Facebook,0,depression
15406,"It's nice to have a friend who can make you smile, even though he's not by your side.",Facebook,0,depression
15407,"Get well, let's heal... .Don't be disappointed with what happened... .You have to accept the reality... Please stop feeling unappreciated or ignored..",Facebook,0,depression
15408,"""Time"" that makes everything ""change"".",Facebook,0,depression
15409,Jk musta? ML na!,Facebook,0,depression
15410,Yoasobi's song is really good,Facebook,0,depression
15411,"It's really CB today? I'm really excited, let's give the streaming spirit a lot of wins to dreamies this timeâ€¼ï¸ '—",Facebook,0,depression
15412,"it's not clear, people, what's wrong with me jutekin",Facebook,0,depression
15413,"Monday, there is an audit schedule and everything is running smoothly. At this hour it was over and nothing was found. it's going well, the new toll road. ahhhhhhh happy monday",Facebook,0,depression
15414,my bio just delete it xixi,Facebook,0,depression
15415,I want to go to Ramayana but it's not open yet haha ??hihi,Facebook,0,depression
15416,so ma pops blocked my mom whatsapp WKWKWK AWESOME BIG BIG BANGSAT,Facebook,0,depression
15417,"Pabobohan, huh?",Facebook,0,depression
15418,"now like this, can gausa chat with me for 1 month, i don't need a chat buddy anymore, what i need is you come to my house and we'll chat together whether you're a girl or a boy it's okay as long as the person is cool, maybe not",Facebook,0,depression
15419,The dream has woken up,Facebook,0,depression
15420,¨ðŸ »â€ '»: Minho is now able to climb trees.,Facebook,0,depression
15421,"""Not all dreams and hopes will come true according to our wishes"" (Orochimaru)",Facebook,0,depression
15422,"5 ..Nagh pelaihari, modelell, friend, the crew is tall, wow, he's the guy",Facebook,0,depression
15423,"Note to myself: Keep praying, even though we are not good people.ðŸŒ¹ðŸ'œ",Facebook,0,depression
15424,"Goku who has this tail is a Saiyan, although he doesn't know about it until Raditz tells his childhood history.",Facebook,0,depression
15425,Pukinanginang,Facebook,0,depression
15426,"Suju exam trend again, don't you have Donghae exam? I want to test my ELFish soul",Facebook,0,depression
15427,ok we won't get yuqi x jia but we might get yuqi x jieqiong !!,Facebook,0,depression
15428,"This Signal drama has a bad ending, hang it up",Facebook,0,depression
15429,Me want borjer (ï½¡â€¢Ì â€¢Ì€ï½¡),Facebook,0,depression
15430,"miss is simple. I, you, meet.",Facebook,0,depression
15431,hueeee so sleepy anjimann,Facebook,0,depression
15432,"Wow, haven't had time to read the dict©",Facebook,0,depression
15433,Looks like I'm going to sway into nana. Pls she's like lajfkskdjdks,Facebook,0,depression
15434,"lm âš offer @ siyeon or xiyeon dong, whisper '¸",Facebook,0,depression
15435,"You must have seen the portfolios of large government-owned insurance companies, where they manage their shares because they are Gold Chip / LQ45 minded, how about in the end? Ambyaarrr.",Facebook,0,depression
15436,"Lmâ want to join rwess, do you have a netflix that is already open this morning?",Facebook,0,depression
15437,"sekda nok sick, sisg retainer tokðŸ˜ðŸ˜©",Facebook,0,depression
15438,"You've only been playing for a while, don't be silly. Not all ways to play are the same as what you have in mind. You learn a lot of respect for people, tum.",Facebook,0,depression
15439,"Okay, 2k21 story contains hampers, aned appears, so I want it",Facebook,0,depression
15440,"VIU PREMIUM..1 month : 10k.6 month : 17k ..â€”full warranty, trusted, legal.tag. is there anyone selling we tv which one is selling",Facebook,0,depression
15441,let's study with me,Facebook,0,depression
15442,want to say it's lullaby,Facebook,0,depression
15443,"If so, it's good to see.",Facebook,0,depression
15444,"I wonder, why are you not tired of running around in my mind?",Facebook,0,depression
15445,I love baekhyun,Facebook,0,depression
15446,Yaaah,Facebook,0,depression
15447,Adf- name 3 main reasons you have to stay alive,Facebook,0,depression
15448,"dream of being a kindergarten teacher, where are you told you have to teach science lessons right on the spot. luckily i'm the one who dreams smart",Facebook,0,depression
15449,"Oh my God, I can't wait to see MARK PERFORM BOOM with RIDIN' TP tomorrow will also be very busy",Facebook,0,depression
15450,"After all, this idiot has lost more than 1 million, where are you asking for relief from me, he doesn't apologize at all for slandering me for selling fake goods '.",Facebook,0,depression
15451,Don't make your busyness an excuse not to call me!,Facebook,0,depression
15452,Want to buy something but don't know what to buy //cry,Facebook,0,depression
15453,"Nabilah likes science, art, religion, English lessons #NabilahFacts",Facebook,0,depression
15454,May all hope be lucky in thr jha la,Facebook,0,depression
15455,there are scars that leave scars but I can't see it apuzzz,Facebook,0,depression
15456,aaaaaaaaaa what should i doeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Facebook,0,depression
15457,"Come on, those who want to check the 5k/2file turnitin..#zonauang",Facebook,0,depression
15458,"Today is the deadline for my final project, I feel like it's not optimal yet",Facebook,0,depression
15459,como q ripeo jyp??,Facebook,0,depression
15460,como que jyp se murio,Facebook,0,depression
15461,Those who have an account are being chased by a deadline :(,Facebook,0,depression
15462,Tired but must be enjoyed ™‚,Facebook,0,depression
15463,"[bb] recommend a velvet/matte lippie that doesn't transfer, please, for the inner ombre, it's up to you whether you want local or foreign brands, thanks",Facebook,0,depression
15464,good morning worldðŸ˜»,Facebook,0,depression
15465,"Hadoohh, this clock can be sped up to 4 in the afternoon bro WKWKWKWKWK can't wait aaaaaaaa",Facebook,0,depression
15466,"â « BTC up 0% since last 24H â «..Rp859,752,000 -> Rp.861.337.000",Facebook,0,depression
15467,#incoming moneyzone?,Facebook,0,depression
15468,"But I can't stop. Must continue to grow. See you in another chapter, ily.",Facebook,0,depression
15469,OH MORNING MORNING GO TO THIS LOCK ACC,Facebook,0,depression
15470,allahumma lakasumtu â€ â™€ï¸,Facebook,0,depression
15471,"After teaching my nephew math, it's really fixed, I can't be a teacher aka I can't wait guys",Facebook,0,depression
15472,30 minutes to the NINGNING teaser,Facebook,0,depression
15473,Lots of shopping,Facebook,0,depression
15474,"I'm not very good at spouting, so sorry if I keep.",Facebook,0,depression
15475,"The Governor of East Java asked the Regent of Pacitan Indrata Nur Bayuaji and Deputy Regent of Pacitan Gagarin to focus on strengthening the agricultural, fisheries, tourism and human resources sectors, especially in the vocational education sector.",Facebook,0,depression
15476,"limit of 3 days, so you have to take it slow hope it smells good today ° + big win ™ˆ good for snacking on novels —",Facebook,0,depression
15477,off new all,Facebook,0,depression
15478,"uh, what's so unclear",Facebook,0,depression
15479,#í'€ì‹¸ë¡±ì‹œìŠ¤í…œ010x8871x5266í•˜ë‹ˆì‹¤ìž¥.#ë…¼í˜„ë ™ë£¸ì‹¸ë¡±010x8871x5266í•˜ë‹ˆì .#ì—ì‚¼ë ™ì•„ê°€ì”¨ë£¸010x8871x5266í•˜ë‹ˆì‹¤ìž¥.#ê°•ë‚¨ì•„ê°€ì” ¨ë£¸010x8871x5266í•˜ë‹ˆì‹¤ìž¥.#ê°•ë‚¨ì§€ì¤'í•´010x8871x5266í•˜ë‹ˆì‹¤ìž¥.#ê°•ë‚¨ë .sdewqq,Facebook,0,depression
15480,"I am in control of my own happiness. If you want to come, come on, if you don't, that's okay too. There will be things that you can't see and find in other people, other than in caves.",Facebook,0,depression
15481,Long-term suffering. It's been two years eh..PKPKPKPKPKPKPKPKPKPKPKPKP.............,Facebook,0,depression
15482,Good morning,Facebook,0,depression
15483,#ì—ì‚¼ë£¸ì‹¸ë¡±010x5934x4115í•˜ë‹ˆì‹¤ìž¥.#ì—ì‚¼ë¯¸ëŸ¬ì´ˆì 010x5934x4115í•˜ë‹ˆì‹¤ìž .#ê°•ë‚¨ì•¼êµ¬ìž¥ê°€ê²©010x5934x4115í•˜ë‹ˆì‹¤ìž¥.#ì—ì‚¼ì•¼êµ¬ìž¥ë£¸010x5934x4115í•˜ë‹ ˆì‹¤ìž¥.#ê°•ë‚¨í•˜ë“œí'€010x5934x4115í•˜ë‹ˆì‹¤ìž¥.#sexy.qwrwrwqw,Facebook,0,depression
15484,#ì„ —ì•¼êµ¬ìž¥010x5934x4115í•˜ë‹ˆì‹¤ìž¥.#ë§¤ì§ 010x5934x4115í•˜ë‹ˆì‹¤ .#ì²œí˜¸ë ™í'€ì‹¸ë¡±010x5934x4115í•˜ë‹ˆì‹¤ìž¥.#ê°•ë‚¨í•˜ë“œí'€ì‹¸ë¡± 010x5934x4115í•˜ë‹ˆì‹¤ìž¥.#ì„ 010x5934x4115í•˜ë‹ˆì‹¤ìž¥.jk;0-[o;p,Facebook,0,depression
15485,let's do the job,Facebook,0,depression
15486,Guess! Am I on or not? '-',Facebook,0,depression
15487,"-rl Is there anything I can ask for, can you please fill in the birthday padlet or not? If anyone doesn't mind, I'll dm you later. Thanks in advance <3",Facebook,0,depression
15488,CHAT,Facebook,0,depression
15489,"Oops, I'm still so tired",Facebook,0,depression
15490,a relationship based on lies will not last long. try to prove it. what do you think?,Facebook,0,depression
15491,I finally have a baking sheet for making bread whheheh I didn't buy an oven,Facebook,0,depression
15492,My love is blooming in the campground,Facebook,0,depression
15493,"Adeuuuuh, just now I have a headache",Facebook,0,depression
15494,excited oyy,Facebook,0,depression
15495,indihom why?,Facebook,0,depression
15496,noooo jyp,Facebook,0,depression
15497,"Pls dritadi Ni-ki's template, why? I just got a cellphoneðŸ˜""",Facebook,0,depression
15498,Toy temblando kahdkakd ayuda,Facebook,0,depression
15499,"Why haven't I been so sleepy since when, I've slept for 10 hours and my body is still tired and sleepy, why is that",Facebook,0,depression
15500,Forcefully kuchalna or samul naash hi ek matra solution hai jihad or jihadiyo ja..#IndiaStandsWithIsrael,Facebook,0,depression
15501,"two days is enough, let's rest, let's get excited, let's look for cuan deuiiiiii 'ðŸ¤'ðŸ¤¯",Facebook,0,depression
15502,Is it crowded right now if you play? awwwwww,Facebook,0,depression
15503,â What time do you usually look for friends?,Facebook,0,depression
15504,"[BB] Spill towqo that sells Korean clothes like that, guys. Thanksâ",Facebook,0,depression
15505,"Cute. Priceless, loved, the center of attention.",Facebook,0,depression
15506,"Spain, Singapore and South Korea are really dream countries after Mecca",Facebook,0,depression
15507,so proud of dream,Facebook,0,depression
15508,the stomach is already really weak,Facebook,0,depression
15509,como q jyp colgo los tennis,Facebook,0,depression
15510,"Who would have thought that those who wanted to go to Jogja would only have gas, now you have to buy plane tickets first "".. Gosh please dolan",Facebook,0,depression
15511,"I want this..... I want that.... Be patient, be patient, there will be time hehehehe",Facebook,0,depression
15512,On twitter I worship,Facebook,0,depression
15513,"Well, I don't regret buying chirepent the next day there is news like this cakeðŸ¥²ðŸ™",Facebook,0,depression
15514,"mls, it's still early, there's a family drama '",Facebook,0,depression
15515,just smile,Facebook,0,depression
15516,[K1-B104] 2021/05/10 11:30:03 [21.8 C] [1002 hPa] [41.5%] [Unit temp=33.6'C],Facebook,0,depression
15517,Asmelo *folla,Facebook,0,depression
15518,"Proving love to someone who is hard to believe the one we love is really hard "")",Facebook,0,depression
15519,[cm] Has anyone received a circular from the campus that Monday has started the holiday but there are still lecturers who force me to go to college? hi we have the same fate,Facebook,0,depression
15520,What's a good application for crypto trading?,Facebook,0,depression
15521,"Come on, let's go back to being cool, first time again",Facebook,0,depression
15522,keep it steady,Facebook,0,depression
15523,"Tired of being invited to go on a date with Jeki. It's been rejected, it's still there",Facebook,0,depression
15524,"wow cool, didn't watch it but used it",Facebook,0,depression
15525,Eid is only 03 days away...,Facebook,0,depression
15526,"Maturity cannot be measured by age. Old is for sure, adult choice.",Facebook,0,depression
15527,"The question is, what ointment do you use to get rid of itching scars?",Facebook,0,depression
15528,"Okay, I think I have to buy Soto Kwali Gemolong with Dawet, Mrs. Darmi, this big market",Facebook,0,depression
15529,waking up in the morning doesn't guarantee you success.,Facebook,0,depression
15530,"because yesterday talking to people who said ""okay okay"" now become talkative ngmbg ""ok ok""",Facebook,0,depression
15531,this morning .x : still working? Haven't had a day off yet?.y : I haven't died yet I haven't been on vacation .ðŸ˜‚ðŸ¥²ðŸ™‚,Facebook,0,depression
15532,Burna Boy - Gum Body (feat. Jorja Smith),Facebook,0,depression
15533,"Looking at the folded money in the wallet in dim light, it looks like 100 thousand, when opened it is 10 thousand ²ðŸ¥²",Facebook,0,depression
15534,miss you?,Facebook,0,depression
15535,/dreamies how proud or not of dream? let's drop your last copy,Facebook,0,depression
15536,"Tanyarl, I want to ask, what is the size of the right jeans for tb 150 bb 47, right?",Facebook,0,depression
15537,Knowledge cannot replace friendshipâ€ .. (Patrick - spongebob),Facebook,0,depression
15538,"My mother is very strange, to entertain children in 1st grade, the Coboy Junior song is set. yes, understand. I'm the one singing²ðŸ¥²ðŸ¥²",Facebook,0,depression
15539,"Lm âš nit @ memb p1harmony, do you have one? Say '¸",Facebook,0,depression
15540,-/-/- 03:10 9psx B,Facebook,0,depression
15541,there is often a miracle on the 10,Facebook,0,depression
15542,this is still a licking lick thing hahaha,Facebook,0,depression
15543,kinrara city is still petaling right?,Facebook,0,depression
15544,12:00 PM - CurrTemp 12.5C MaxTemp 12.8C MinTemp 11.5C Baro 1009.2hpa Rain 10.8mm,Facebook,0,depression
15545,What do you expect from virtual?,Facebook,0,depression
15546,-/-/- 02:10 9psx B,Facebook,0,depression
15547,Kgen you yank ”,Facebook,0,depression
15548,b884cfe700p21DB3,Facebook,0,depression
15549,me: â€œthe triangle warning is gone!!â€ jpj employee: â€œhow can I not be???â€ me: â€œhow would I know!!â€ each one has a different voice,Facebook,0,depression
15550,-/-/- 01:30 9psx F,Facebook,0,depression
15551,"True love cannot be seen or heard, it can only be felt by the deepest heart.#BUTTREADY_ON_BBMAS #7I_MILLION_SELLER #Usia_25",Facebook,0,depression
15552,861b2d82-018e-4452-bdb5-fbab46b38feb,Facebook,0,depression
15553,03:30 Temp: 11.8oC Hum: 87% Baro: 995.9 hPa Wind Avg: 0.1 km/h Gust: 1.6 km/h Dir: SW Rain: 1.8 mm,Facebook,0,depression
15554,"Assalamualaikum and good morning Monday, 28 Ramadan everyone... —..Be grateful for all the blessings of Allah SWT, from the smallest to the biggest blessings... ²",Facebook,0,depression
15555,"bullying habib, sometimes wedi is bad, but how come it's funny",Facebook,0,depression
15556,"It's really lazy, God .. How come it's this late '. Usually at this time I would have slept again - due to the night shift - but now...",Facebook,0,depression
15557,"Truro,NS @ 11:30 PM, Temp:6.6 C,Feels Like:7 C, Hum:95%, Wind:0.2 km/h SSW, Gust:3.2 kmh WSW, Baro:1009.5 mb, +0.2mb/hr, Rain: 9.2 mm",Facebook,0,depression
15558,"JIMINNNNN UGHAAAAAA, HIS HAIR IS ICE CREAM CAKE WITH THE PICTURE OF A LION",Facebook,0,depression
15559,f7f337f7-5453-4ad9-b957-9af4593ccfd4,Facebook,0,depression
15560,D'Angelo - Brown Sugar,Facebook,0,depression
15561,-/-/- 00:10 8psx B,Facebook,0,depression
15562,ptn! How many umptkin questions are there usually?,Facebook,0,depression
15563,DING DANG .,Facebook,0,depression
15564,AAKKKKK HAPPY TO SEE DREAMIES,Facebook,0,depression
15565,oh my god my lips are red,Facebook,0,depression
15566,want to wash it but don't want to wash it,Facebook,0,depression
15567,› anyone have a thread to unlock an account that forgot the number?,Facebook,0,depression
15568,u like cravat dikis,Facebook,0,depression
15569,"Does this test come in? If you enter, please like, sfu #zonauang",Facebook,0,depression
15570,I miss it but I can't do anything it hurts.,Facebook,0,depression
15571,"ARMY!!!! Can I ask for the tagline, please? i missed",Facebook,0,depression
15572,DE DONDE SACAN LO DE JYP DIGAN,Facebook,0,depression
15573,-/-/- 12:30 8psx F,Facebook,0,depression
15574,"Ask about the faq bucin that I envy when I see a girl who is close to her father, on the one hand I'm very happy to see it but on the other hand I'm jealous HAHAHAA",Facebook,0,depression
15575,rice takdok,Facebook,0,depression
15576,Uh naninani,Facebook,0,depression
15577,"I'm tired but there are more tired than me, namely parents",Facebook,0,depression
15578,"That's the same thing as typing, it's better to just die there",Facebook,0,depression
15579,I have a full B license but I can't ride a motorbike. It's okay to have a dizzy scooter at home. ..But the best cam is to buy a motorbike & for those of you who use it. It's normal for ip11 only now I feel cam mehhh,Facebook,0,depression
15580,penis 8154178,Facebook,0,depression
15581,"It's really scary, when I check old news, it turns out that many who sell kidneys are only paid for by cellphones ±ðŸ˜±",Facebook,0,depression
15582,thx! tum asks yoshi birthday twibbon. thank you,Facebook,0,depression
15583,"[tb] I don't want to ask, if I listen to the boy on YT music does it count the views? or is it better to just yt? thank you",Facebook,0,depression
15584,"Sorry /beauty/ , I don't understand makeup and I was just given cushion, eyeshadows, loose powder, lip cream, and blush. After skinkeran, what do you really use first? ™ »",Facebook,0,depression
15585,Dear task:. You are very possessive,Facebook,0,depression
15586,"Hi! Mutual with small account yu, m19",Facebook,0,depression
15587,It's also a problem if the teachers are not fluent in English. Even simple things can be confusing and messy.,Facebook,0,depression
15588,"where are we, I'm sad this morning",Facebook,0,depression
15589,wake up just because you're sick,Facebook,0,depression
15590,"Deobuy pink pajama that has been accepted if you can, drop pwice yaa",Facebook,0,depression
15591,"izask! how much is the wony 3d peace sign pc market, ready ina?",Facebook,0,depression
15592,"uy There are F who are both looking for partners? which is not only about sex, but also can discuss many things and likes to share daily complaints. ..Come on, let's move closer and get to know each other first. If possible, both Jabodetabek...M25 Jakarta",Facebook,0,depression
15593,Allahumma innaka `afuwwun tuhibbul `afwa fa`fu `annee ™,Facebook,0,depression
15594,"FWB! F Bekasi-Setu who doesn't go anywhere on vacation, Kuy has room/culinary... M25",Facebook,0,depression
15595,HUA DEGDEGAAAAAN,Facebook,0,depression
15596,"[bakor] what's the Korean word for ""fasting""? thanks very much",Facebook,0,depression
15597,Ptn! Has anyone registered for UNAIR using KIPK? What's the source of the cost then? Parents or scholarships? thank you,Facebook,0,depression
15598,"Against patriarchy, but likes to feed the male ego by glorifying basic things. Adaaaah adaaaahhh~",Facebook,0,depression
15599,"even though usually the porridge is delicious, then I don't know why it's tasteless now. At first I thought I lost my taste when I asked my sister but it turned out to be really tasteless",Facebook,0,depression
15600,"en! psrn bene only aladdin how much huh? want to sell, I'm confused, how much is the price",Facebook,0,depression
15601,/beauty/ What are you doing with acne? I've compressed it with avoskin mrt but the head doesn't show up,Facebook,0,depression
15602,/vsm/ gxg morning sex? who likes frontal -dom,Facebook,0,depression
15603,my girlfriend is so cute,Facebook,0,depression
15604,tea! Diona's build as healer+shield is it suitable for what art?,Facebook,0,depression
15605,"Deosell juhak 3rd clean fankit kr 33k, Eric clean kr 45k",Facebook,0,depression
15606,"Be enthusiastic about living today, don't worry about yesterday's mistakes, just take it as a lesson so it doesn't happen again.",Facebook,0,depression
15607,"ask guys pls help me recommend an eyeshadow that is pigmented but cheap, if it can be good for smokey eyes, thank u!",Facebook,0,depression
15608,"Hlt! For those of you who have hemorrhoids or hemorrhoids, for example, what do you do when you go to the doctor? Did (sorry) check into that section? Or just ask and be given medicine? Sorry, I've never been before that. Thanks :)",Facebook,0,depression
15609,"Boss! I used to love being a muscular girl, but once in a room the guy asked for rimming, the bool was already loose, the more muscular guys come here, the more muscular guys have been hit. I didn't expect that with a muscular guy who mostly turns. F,23",Facebook,0,depression
15610,"[hbl] What is the song Run to You? I don't know, I'm afraid of misinterpreting",Facebook,0,depression
15611,"- Come on, those of you who have oily skin, don't use what brand of face mist/setting spray? worried about me or tuku :(",Facebook,0,depression
15612,"-May I ask, hehe. Which album is Everlasting Shine included in? Still dreaming right? Btw the spirit of drunken domanggalka~",Facebook,0,depression
15613,River Where the Moon Rises makes me tired because the story is really serious. The transition from Jisoo to Inwoo also includes jomplang and different character vibes~,Facebook,0,depression
15614,"Ptn! If you register for m4nd1r1 unpad, can you choose two or two (scheme 1&2 )?",Facebook,0,depression
15615,"Hom! Looking for a good friend F to talk to or tell stories, thankfully we can eat together, but I'm not good looking",Facebook,0,depression
15616,"Mvs, is there a movie about virtual dating, it's so random when suddenly people watch a movie that has a plot like that",Facebook,0,depression
15617,"I'm amazed, bro, I want to know a girl and then grab the filter, sec, do you understand the function of the filter, don't you?",Facebook,0,depression
15618,Aw ah sleepy pen sleep again,Facebook,0,depression
15619,Finish your demot let's start to the top..ðŸ,Facebook,0,depression
15620,"It's important, I use the Sundanese language later, for my mutuals whose line is 08 below my bub pls",Facebook,0,depression
15621,asahi y yedam varones d agus ™ðŸ »,Facebook,0,depression
15622,Tmask~ anyone still looking for jeongwoo's FA post?,Facebook,0,depression
15623,â Disney+ Hotstar.. â€¢â€¢1 month sharing 18k. â€¢â€¢3 months sharing 35k..t. Anyone selling Netflix Disney+ Hotstar,Facebook,0,depression
15624,-/-/- 23:40 8psx H,Facebook,0,depression
15625,Which is the correct template?,Facebook,0,depression
