No.,Message,Source,Label,Emotion
9156,i asked my dad about that sometimes and he said that slow music makes concentration easier because it makes people feel relaxed,Twitter,1,joy
9157,i never feel completely accepted in a friendship and i don t get the closeness i crave or the same sense of validation that i do when i m with a boyfriend,Twitter,2,love
9158,i should be asleep but im feeling a little rotten and had a milkshake not eating properly so its a special nutrients milkshake and a flat sprite nausea it actually works try it some time not so long ago so im still wide awake which is annoying,Twitter,0,sadness
9159,i started out stern and demanding at least with the high schoolers focused on enforcing rules while simultaneously feeling inwardly terrified,Twitter,4,fear
9160,i had of him this one wasnt with me feeling all giggly or what not,Twitter,1,joy
9161,im feeling lucky the confessions of google employee number a rel nofollow href http businessprofessionalsbiographies,Twitter,1,joy
9162,i say if you feel that your life in the last year has not been productive you really need to take a real close look at who you have been hanging out with,Twitter,1,joy
9163,i feel respected by other students in this class,Twitter,1,joy
9164,im feeling fabulous i cannot wait till i get my license and can go out there and kill it,Twitter,1,joy
9165,i around our front yard adrenaline rushes through my body and i feel suddenly ecstatic as if i have just been injected with sugar or caffeine,Twitter,1,joy
9166,i now have more resources available to me through this and the other class i m taking this semester i am feeling more confident about what i need to have to guide students in this ever changing realm,Twitter,1,joy
9167,i was really impressed by the intimate feel and was ecstatic that i was only a few feet away from the stage and conor oberst,Twitter,1,joy
9168,i feel as if i have been tortured with soft pillows and made to sit in a comfy chair for a while today much better than the bed of nails and the rack i was tortured with on monday,Twitter,4,fear
9169,i can feel your heart and sincere is enough for me,Twitter,1,joy
9170,i feel not confident using that and still think that i use it incorrectly over make up,Twitter,1,joy
9171,i can t make myself move forward until i feel his gentle tug moving me forward,Twitter,2,love
9172,i feel like number is the most important going forward because i felt the change in my confidence and mojo as soon as i hit the s,Twitter,1,joy
9173,i feel and it kills me because iam inwardly vain im a bald aged old man i feel like,Twitter,0,sadness
9174,im a crier and so i am used to tears but a heartsick kind of crying is different and it feels awful,Twitter,0,sadness
9175,i am thankful for the word of god which is a continual source of strength and life that springs up within me when im feeling anxious worried or in need,Twitter,4,fear
9176,i feel like i am not smart enough to do the level of work my professors are requiring,Twitter,1,joy
9177,i am feeling very rushed today and i feel like i have soo much to say,Twitter,3,anger
9178,i feel like im probably the most blessed man who ever drew breath,Twitter,1,joy
9179,i cant say i know they had sex but i remember sarah feeling pretty good that shed been with a black basketball star,Twitter,1,joy
9180,im feeling so mellow about the visit,Twitter,1,joy
9181,i started to feel terrible and i found quite attracting while vanessa and marisa were taking pictures on the ipad,Twitter,0,sadness
9182,i feel like my water just broke and we were heading to the hospital or not even that i feel like i just got the awesome news that i am pregnant i cant believe how fast its gone,Twitter,0,sadness
9183,i have helping the handicapped good feeling we always thank them for supporting us,Twitter,2,love
9184,i have been on the diet and i have tried some dairy cows milk as well and it gives me symptons of nausea emotional upsets usually anger rage feelings i know this seems weird but it is something i have noticed and acne,Twitter,5,surprise
9185,i am offering two original works for immediate sale for cheaper than usual as i want to donate all the proceeds to a cause i feel very worthwhile before mid february,Twitter,1,joy
9186,i feel clever copy almost always cons,Twitter,1,joy
9187,i feel so badly and i know they are suffering so for me to complain about the cold is nonsense i d gladly give them anything i could to help fix the problems there,Twitter,0,sadness
9188,i hugged her and i can feel the emotional touch,Twitter,0,sadness
9189,i get an idea something i want to write and i feel passionate about it and sculpt some great sentences,Twitter,1,joy
9190,im feeling especially neurotic ill fill the little gaps in with j,Twitter,4,fear
9191,im not feeling her hair only because it looks rather messy but the dress is perfection,Twitter,0,sadness
9192,i feel overwhelmed with should s shouldn ts can s can ts and it s all about them,Twitter,5,surprise
9193,i feel energetic,Twitter,1,joy
9194,i feel very distressed because i m supportive of this campaign and with what the senator has done and is doing,Twitter,4,fear
9195,i am however feeling energetic upon meeting you,Twitter,1,joy
9196,i feel exhausted and irritable and fragile and i cant summon up any enthusiasm for any of the things that i had been planning to do,Twitter,0,sadness
9197,i finally stop attempting to save face and tell the staff that i have to go to the hotel doctor i have already been once for the vomiting and did not feel the need to develop any sort of friendly relationship with the doctor,Twitter,1,joy
9198,i feel like i have to fight with myself to not give in to it but sometimes the battles are ferocious,Twitter,3,anger
9199,i don t have to live like that anymore but i m also grateful for the memory because that memory is pretty much the first one that my mind flicks to when i m feeling aggravated at mankind as a whole and afraid of everything including my shadow,Twitter,3,anger
9200,i feel hurt because if they do that can i really trust them,Twitter,0,sadness
9201,i feel like i should be productive but i never am,Twitter,1,joy
9202,i didnt feel all lethargic afterwards from eating it,Twitter,0,sadness
9203,i feel smart and beautiful and witty and all the good things i wish i could feel without chemical enhancement,Twitter,1,joy
9204,i know shes gone and i can still feel how much she loved me,Twitter,2,love
9205,i never knew how important it was to feel accepted in your place of work until today,Twitter,1,joy
9206,i young do not understand that at that time to cherish feel very complacent only,Twitter,1,joy
9207,i feel like im not welcomed i will just leave,Twitter,1,joy
9208,i don t feel as smart or impressive,Twitter,1,joy
9209,i feel less ideologically lonely than i did when i started throne and altar,Twitter,0,sadness
9210,i mean i feel so awkward everytime i speak in class,Twitter,0,sadness
9211,i replied in the negative feeling insulted that i had to face the query again,Twitter,3,anger
9212,i was feeling pretty blank and maybe even stagnant,Twitter,0,sadness
9213,i have come across some of the best compacts ever that will make you feel glamorous every time you pull out of your bag for a touch up,Twitter,1,joy
9214,i waited sheepishly feeling terrible,Twitter,0,sadness
9215,i spend time with myself writing i notice my mind feels calm and i feel so much more like myself,Twitter,1,joy
9216,i feel empty when i dont have something to care for,Twitter,0,sadness
9217,i try not to give into the negativity towards self published books but i cant help feeling surprised when i find i great one so i guess i do give into it,Twitter,5,surprise
9218,i feel so naughty peeking at their panties but i can t stop myself,Twitter,2,love
9219,i reread the first two trade paperbacks of astonishing xmen at borders today and while i feel more than ever like im reading joss whedons fanfic im still entertained,Twitter,1,joy
9220,i literally became twitchy feeling my precious hours in china slip away,Twitter,1,joy
9221,i find myself turning to poems and affirmations searching for anything that puts into kind words exactly how i feel and that say sweet things to help get me through,Twitter,2,love
9222,im feeling slightly agitated today and i cant be assed to be put in a better mood,Twitter,3,anger
9223,ill just be honest with you sometimes i feel like a bowl of emotional pudding,Twitter,0,sadness
9224,id welcome any comments that you feel could help our sweet writer,Twitter,2,love
9225,i talk with her on the phone that feeling always gone she s like a cure no matter how unhappy tired i am as long as i see her happy i just feel relieve and everything suddenly become better,Twitter,0,sadness
9226,i know what you mean about feeling agitated,Twitter,4,fear
9227,i feel like a defective typewriter pagetitle achariya,Twitter,0,sadness
9228,i suppose i had taken down my guard and i was feeling so supremely positive that i forgot that the inner critic could still be there working against my positivity,Twitter,1,joy
9229,i often feel offended by life,Twitter,3,anger
9230,i start to be concerned regarding the future start off to believe that i m a failure start off to turn out to be paranoid about what other folks feel of me and essentially turn into frightened to leave my own property,Twitter,4,fear
9231,im feeling much energetic and ive spent the morning with a cup of tea mint flavoured green tea to be more specific,Twitter,1,joy
9232,i want you feel that much pain which i am suffering for last some years,Twitter,0,sadness
9233,i finally got a finished floor plan i approved of in size and cost and lay out and i started to feel really excited as what woman doesnt love the design phase the best,Twitter,1,joy
9234,i was actually beginning to feel doomed like the horrible owner of a pet you know you probably have to put to sleep because of some life threatening disease,Twitter,0,sadness
9235,im feeling productive i read a how to book,Twitter,1,joy
9236,i feel no compunction in calling a spade a spade when those suspicious persons are white but am concerned of being accused a racist if i dish out the same ruthless attitude to suspicious black people,Twitter,4,fear
9237,im feeling passionate,Twitter,2,love
9238,i just feel very disillusioned and enraged a bit and confused and upset,Twitter,0,sadness
9239,i feel that it is my personality that makes men fall for me and that if they think i am handsome its just a plus in their book,Twitter,1,joy
9240,i feel im also almost resigned with everything to do with the ever talked about adoption,Twitter,0,sadness
9241,i feel a bit like the monkey from one of our apps a target blank href http www,Twitter,0,sadness
9242,i just cannot write when i am so sick and that means more than a week of feeling rotten which means a stalled novel,Twitter,0,sadness
9243,ive been feeling so charmed lately between getting good grades and finding fun people to talk to and cool places to explore,Twitter,1,joy
9244,i feel re invigorated and motivated for the next event now ive got something to train for,Twitter,1,joy
9245,i didn t feel safe with the kids i was with i was honestly afraid they would do something physical,Twitter,1,joy
9246,im not sure what hes actually feeling in that bit in his twatty slutty little heart,Twitter,2,love
9247,i feel so horny this morning,Twitter,2,love
9248,i feel passionate about these issues i want to see others become as passionate and the blog hop becomes fun for me in spite of how much work goes along with it,Twitter,1,joy
9249,i tried to purge all of those feelings of loss sorrow and longing,Twitter,2,love
9250,ive been feeling very discouraged lately about the possibility of ever getting into vet school,Twitter,0,sadness
9251,i never imagined what that would feel like to know that my precious lil hometown is going to be blessed with a temple,Twitter,1,joy
9252,im usually feeling pretty lousy and very light headed but i didnt feel any of that,Twitter,0,sadness
9253,i feel ignored and like i dont matter,Twitter,0,sadness
9254,i just feel like i was foolish ignoring warnings about cell phones,Twitter,0,sadness
9255,i still feel apprehensive about some of my secondary school mates and have distanced myself away from them,Twitter,4,fear
9256,i don t feel very convinced,Twitter,1,joy
9257,id begun to feel empty and this was after having had several juices and lots of water water will only make you feel full for so long but it was quite good at rinsing out from my pie hole the putrid flavors id forced upon myself,Twitter,0,sadness
9258,i don t feel resentful i feel guilty,Twitter,3,anger
9259,i have never forgotten my journey nor grown less sensitive to what it feels like to be a mother aching for a child,Twitter,0,sadness
9260,i felt like the first initial growth scan and diagnosis had me feeling like hed be coming any day now however in the appointments since then everyone has seemed pretty calm and casual as they said see you next week while i walked out the doors and back to my car,Twitter,1,joy
9261,i feel a bit naughty doing all this shoe shopping but my excuse is that im in the middle of getting rid of half of my shoe collection so i now have the space,Twitter,2,love
9262,im feeling brave i check out a href http www,Twitter,1,joy
9263,i feel pathetic that you were never the one to call me first or find me or look for me,Twitter,0,sadness
9264,im feeling less groggy,Twitter,0,sadness
9265,id love to stop by and say hi too so feel free to leave a quick comment or email me your post to shakentogetherblog at gmail dot com,Twitter,1,joy
9266,i feel like a caged animal and i get so vicious wanting to run free of everything and everyone,Twitter,3,anger
9267,i feel very appreciative that he even considers me to be in the same company as those other people,Twitter,1,joy
9268,i am wishing and praying that i will feel my sweet baby girl move or kick,Twitter,1,joy
9269,i feel devastated and betrayed,Twitter,0,sadness
9270,i am feeling the stress of the move this week and i am afraid of being overly tight,Twitter,4,fear
9271,i would feel embarrassed to pick up pennies off the ground yet i would often place them in my pocket with a feeling of pride as i rehearsed in my head a penny saved is a penny earned,Twitter,0,sadness
9272,i believed that after you shared it with me it could somehow make you feel much better much relieved and that you have a best friend whom you can depend on for everything,Twitter,1,joy
9273,i feel and he isnt taking advantage of the situation so i can be fairly convinced that he does like me,Twitter,1,joy
9274,i still feel far from the glamorous life giving glitter farting unicorn that what to expect when you re expecting tells me i am,Twitter,1,joy
9275,i feel rejected and left in despair,Twitter,0,sadness
9276,im not trying to be hyprocrite or feeling insulted,Twitter,3,anger
9277,i feel absolutely heartbroken,Twitter,0,sadness
9278,i already feel a little bad for him being outnumbered while dads at work,Twitter,0,sadness
9279,i wrapped my arms around my stomach feeling the bitterness sweep up through at the desolation of all the lovely things i thought i had been,Twitter,2,love
9280,i felt pretty calm and low stress about the race on friday night sleeping amazingly well at the lovely motel and feeling energetic when the alarm rang at am,Twitter,1,joy
9281,i can not feel my feet and my brain is convinced they are turned outwards inwards or missing altogether,Twitter,1,joy
9282,i feel peaceful again,Twitter,1,joy
9283,i feel rebellious and angry,Twitter,3,anger
9284,i will feel jangled and nervous and over it well before its over,Twitter,4,fear
9285,i feel bad a lot of malaysian only knows how to complain complain about corruption not having the same rights police being violence and etc but when theres a chance for them to do something they didnt do anything at all,Twitter,0,sadness
9286,i do not feel discontent but nervous as if the best is yet to come,Twitter,0,sadness
9287,i feel completely pathetic,Twitter,0,sadness
9288,i never expected to be sitting here on my nd birthday blogging about expectations happy bday to me or feeling somewhat melancholy that shane will not celebrate with me another year turning older,Twitter,0,sadness
9289,i feel so eager to finish everything,Twitter,1,joy
9290,i haven t seen that side of him for a couple of years now that hes on some medications may be depression is genetic and thats why i feel so shitty all the time,Twitter,0,sadness
9291,im sorry about is that i dont think i was able to express that feeling well,Twitter,1,joy
9292,i jump when i feel your hand cup me through my trousers but the touch is not unwelcome,Twitter,0,sadness
9293,i can feel the universe supporting me,Twitter,1,joy
9294,i could feel her eyes on me and i was surprised that she hadn t closed them,Twitter,5,surprise
9295,i truly am having fun and feeling like i am doing something worthwhile,Twitter,1,joy
9296,i feel angry when you grab the toy i was playing with,Twitter,3,anger
9297,i feel ok trying to generate cash online through ghostwriting dwelling on the time i put in,Twitter,1,joy
9298,i was both nervous about how this may have made eliza feel and impressed with this little girls boldness to ask,Twitter,5,surprise
9299,i have wanted a more gender neutral name since i was a freshman in college and have finally found one that i feel fits me however in order to avoid family problems that is something i will not be doing until i am supporting myself,Twitter,1,joy
9300,i used to be friends with one famous artist but since i left da i feel like we re back to just the casual acquaintance phase,Twitter,1,joy
9301,i always ended up feeling horrible and the whole point of the holidays was wasted by my being solely fixated on food,Twitter,0,sadness
9302,i disseminated to bring sweet and lovely innocence of a sense of proportion slightly asymmetrical feel even more lively and frame the election as the election when the dark box a round face can be modified to set off colour,Twitter,1,joy
9303,i guess sometimes when we hurt for no reason weve got to make miserable messes for ourselves to feel like we have reason to feel so damaged,Twitter,0,sadness
9304,i feel oh so tragic,Twitter,0,sadness
9305,i feel the rhythm in your body and i know you felt it too i surrender so regretful how could i ever forget you,Twitter,0,sadness
9306,i always feel for the condition of the less privileged,Twitter,1,joy
9307,i found myself here feeling gloomy wrung out weak hungry and utterly and completely lost,Twitter,0,sadness
9308,i leave the pool i even feel horny and fell like touching and playing with myself in the shower washing off the pool water img src http pamelaspiceblog,Twitter,2,love
9309,i think are associated with me losing feeling in my legs dizziness and i m constantly irritable,Twitter,3,anger
9310,i cannot fix the problem then i ought to accept your particular way of coming to terms with it even if that includes seeing you in a state making me feel sorrowful and slightly insecure,Twitter,0,sadness
9311,i respect tell me they feel unwelcome i pay attention,Twitter,0,sadness
9312,i want to laugh with him and i want to feel his warmth his caring his tenderness,Twitter,2,love
9313,i sat in my bedroom with my door shut brow furrowed feeling frustrated burned out cranky,Twitter,3,anger
9314,i had been feeling pretty low on the relationship part with kj,Twitter,0,sadness
9315,i feel irritated by this word,Twitter,3,anger
9316,i still havent found a powder that i feel loyal to but it does need to be translucent,Twitter,2,love
9317,i feel completely overwhelmed sometimes,Twitter,4,fear
9318,i feel ive got my foot in the door of the fantastic world of walking and running the trails fells and mountains,Twitter,1,joy
9319,i feel a divine comfort and when we count our blessings you top the list,Twitter,1,joy
9320,i ignored it too busy telling each other how wonderful they are and drawing up their little lists where everybody gets a prize and everybody gets to feel how clever and important they are,Twitter,1,joy
9321,i hate to feel threatened totally,Twitter,4,fear
9322,i feel like i am defective because i am wired like this,Twitter,0,sadness
9323,i have never committed any actual crimes yet i always feel nervous around authority figures because i have been taught thru my personal life experience that to be different is to be suspect,Twitter,4,fear
9324,i reached the atms i didnt feel rich at all,Twitter,1,joy
9325,i am truly touched by both tim and ephraim as this story makes me feel hopeful for the human race,Twitter,1,joy
9326,i see the other girl i dont seek out eye contact when i see the other girls picture i smile but when i see her picture i feel jubilant,Twitter,1,joy
9327,i have been fortunate enough to see and chat with some of them and i feel so happy and lucky to have done so,Twitter,1,joy
9328,ive always enjoyed the time aspect of homeschooling when i happen to run into the morning or afternoon school bus stop rush i always feel smug about not having to throw everyone into shoes and coats to make sure someone doesnt get left,Twitter,1,joy
9329,i love that its adoption of a teenager which many people feel afraid to consider,Twitter,4,fear
9330,im going to be completely honest with you all and some of you may feel offended or uneasy about what im going to say but i am completely comfortable with stating that what happened last night was a spiritual experience for me,Twitter,3,anger
9331,ive met who are heading to the south pacific every time i hear them talking among theirs selves about their destination i feel a little pang of longing to join them,Twitter,2,love
9332,i think the guys i went with could feel that i was aching for this show,Twitter,0,sadness
9333,i remember feeling like everything posed a threat to my precious children,Twitter,1,joy
9334,i feel vital even though im really not,Twitter,1,joy
9335,i am feeling very creatively deprived i ve decided to set myself a list of things to accomplish to make me feel invigorated again,Twitter,0,sadness
9336,i took off my shoes and sat down in the moss feeling amazing,Twitter,1,joy
9337,i write i realize that i ve actually been avoiding writing these notes because i was afraid of the unfamiliar feelings i would get from truly saying thank you to the people who are supporting the achievement of dreams not just mine but those of the faculty and students of sphere college,Twitter,2,love
9338,i feel impatient and out of place,Twitter,3,anger
9339,i cant help but feel that the frantic rushing springtime will affect many of us in strange ways,Twitter,4,fear
9340,i wake up just about every morning feeling content which is a huge shift from last year,Twitter,1,joy
9341,i had a caesarean section and within weeks i was feeling really amorous lol,Twitter,2,love
9342,ive been feeling slightly jaded as a nurse and i hate that and ive been going through a lot of self reflection lately,Twitter,0,sadness
9343,i choose it when i feel like i need to start the day out strong large and in charge kind of start,Twitter,1,joy
9344,i feel that i owe you all of my faithful blog readers an explanation,Twitter,1,joy
9345,i find myself feeling a bit jaded when it comes to the internet having come across more bad than good on it lately,Twitter,0,sadness
9346,i cant help but feel really aggravated and upset with what is happening now,Twitter,3,anger
9347,ive got a feeling this will be one of the more popular population genetics papers of the year especially among the personal genomics crowd,Twitter,1,joy
9348,im feeling rather hostile over the whole hostel situation,Twitter,3,anger
9349,i will have seven whole wonderful days off to play play play amp have a rest which i am so looking forward to as i feel like im running on empty amp actually need some time to relax think i might even try getting some sleep for a change lol,Twitter,0,sadness
9350,i feel like i freak myself out in vile and vast ways when i ponder it because i try to fit it into the human mind,Twitter,3,anger
9351,i almost didnt read it i was feeling rebellious but at the last second aka the drive to duke mom convinced me to read it after all,Twitter,3,anger
9352,i can feel the gentle warm breeze on my fur replied the old bear,Twitter,2,love
9353,ive been lying in this hammock feeling tragic i hate the way song lyrics always end up emo when i quote them,Twitter,0,sadness
9354,at an unworthy behaviour of a man,Twitter,3,anger
9355,i was trying to choke down breakfast that i was feeling nervous,Twitter,4,fear
9356,im that type of girl who easily feel disgust over dirty things but i still can talk about dirty stuff while eating as long as i dont start to imagine it and i didnt see it infront of me,Twitter,0,sadness
9357,i will never feel ashamed of myself to make others feel better,Twitter,0,sadness
9358,i feel like we should be doing something besides another shrug and a long impatient exhalation as he rubs nervously along his thigh camping out here waiting for lucifer to pop in for a visit,Twitter,3,anger
9359,i feel privileged to live in a place where i can hear them even though i live in a city,Twitter,1,joy
9360,i will affectionately call mh but with a scifi feel a few things i hated with mh is that the story sucks as if there was any story,Twitter,0,sadness
9361,i feel kinda heartbroken when i handed my money,Twitter,0,sadness
9362,i had an overwhelming feeling of not wanting to live there of being glad that i left and feeling confident in my decision to move,Twitter,1,joy
9363,i have feelings i feel loss and longing for something more i laugh and cry,Twitter,2,love
9364,im fairly seasoned in this whole packing for college going to college deal so please ask me questions in the comments if youre feeling unsure of anything,Twitter,4,fear
9365,i see the trouble he s now in i feel a little nostalgic for the days when we bloggers were left to ourselves to make up a new set of rules,Twitter,2,love
9366,i started to feel awkward,Twitter,0,sadness
9367,i feeling amazing im losing inches left and right and my clothes look different,Twitter,5,surprise
9368,i feel very unwelcome,Twitter,0,sadness
9369,i tried it naked gardening and it feels lovely to have the sun on your back and to feel the plants while you are working in the borders,Twitter,2,love
9370,i feel that we were bit snobbish,Twitter,3,anger
9371,i think whenever we moved to a new place i had to find some way to feel accepted,Twitter,1,joy
9372,i will apologize for is for loving you so much and letting it get to the point where i feel like i need you in my life because quite honestly it fucked both of us over,Twitter,3,anger
9373,i understand it and i ve really properly learned it and it feels terrific,Twitter,1,joy
9374,i feel so embarrased and humiliated,Twitter,0,sadness
9375,i try my best to feel hopeful i live with faith and i try to stick to it,Twitter,1,joy
9376,i and some properties use mri but i feel it is not very user friendly to navigate where once you use yardi you pretty much get the hang of it,Twitter,1,joy
9377,i have so much going on in my life and am constantly running like crazy i can always steal a quiet moment to acknowledge this child and the overwhelming excitement and anticipation that i feel god is truly faithful and brings everything around,Twitter,1,joy
9378,i feel dull and almost lifeless,Twitter,0,sadness
9379,i will hopefully be able to feel less inhibited in my writing and not so much like i write too often,Twitter,0,sadness
9380,ive been a mess all week and i feel helpless sometimes,Twitter,4,fear
9381,i feel petty and stupid for feeling this way ive fought it with every fiber of my being,Twitter,3,anger
9382,i started to feel drained confused and unable to focus,Twitter,0,sadness
9383,i feel like im helping people that are going through a tragic time in their lives,Twitter,0,sadness
9384,i don t feel cute like at all,Twitter,1,joy
9385,i realize i need to work harder on not feeling unhappy about it,Twitter,0,sadness
9386,i ignored him initially but began to feel uncomfortable and in the same position again i thought he would say that i d come on to him,Twitter,4,fear
9387,i feel like a boring mom,Twitter,0,sadness
9388,i feel is using up precious energy unnecessarily not the least because in reality most people probably dont give me a second glance,Twitter,1,joy
9389,i feel so cool when i say mani and pedi,Twitter,1,joy
9390,i would actually learn from my mistakes instead of feeling doomed to repeat them over and over and over again,Twitter,0,sadness
9391,i guess im feeling aggravated at getting pressure from the other sister,Twitter,3,anger
9392,i walk around because the sun is shining but then i feel oddly dissatisfied while im walking and its because im overheated and dehydrated and sunburned and sweaty,Twitter,3,anger
9393,i definitely realized i do feel guilt when i miss my gym time and didn t feel like i did anything productive with my day,Twitter,1,joy
9394,i sprawled in a full length faceplant on the rocky ground feeling that it wasn t a very dignified thing for a gentleman of to be doing,Twitter,1,joy
9395,i dont ever feel that im with a hostile or threatening person he said,Twitter,3,anger
9396,i feel personally insulted and actively want bad things to happen to those who foisted it upon me,Twitter,3,anger
9397,i feel sad when i see your son uhuru being persecuted by men of ill will and a woman martha karua is carrying their bags,Twitter,0,sadness
9398,i feel strongly about life values and like to get on my soapbox often free thinker and dreamer wife pagan liberal a class profile link href http www,Twitter,1,joy
9399,i am more aware of my self in the dynamic of the relationship and speak up if ever i feel disrespected or offended,Twitter,3,anger
9400,i lived in houston my neighbors would greet me by asking feeling fine,Twitter,1,joy
9401,i wont fall asleep or feel cranky,Twitter,3,anger
9402,i wish things didn t feel so strange so out of place,Twitter,5,surprise
9403,i realize that is not a nice way to feel about it or a popular way and im glad that there are people who feel otherwise but i cant bring myself to get all unstrung about statues and people who now decide maybe we werent really the bastards and sons of bitches they said we were,Twitter,1,joy
9404,im starting to feel like maybe the cute pregnant size is behind me and im feeling more whale like every day,Twitter,1,joy
9405,i feel like you havent been supporting me in my decision to get married what,Twitter,1,joy
9406,i feel as if it s unimportant to write down the rest,Twitter,0,sadness
9407,i also wouldnt feel so pained about donating perfectly wearable clothes,Twitter,0,sadness
9408,i feel like ive been beaten mentally emotionally and physically into an exhausted apathetic pulp as i crawl towards another new year,Twitter,0,sadness
9409,i also feel that i have lost a lot of statistical ability over the years from lack of use and look forward to having a statistical analysis project in my future,Twitter,0,sadness
9410,i feel overwhelmed by one situation or a series of uncontrollable events i take a moment pause and with loving kindness think it through,Twitter,5,surprise
9411,i think id give myself a c or a b if i was feeling generous,Twitter,2,love
9412,i am feeling fairly sympathetic to marder in all of this,Twitter,2,love
9413,i was feeling sexually deprived afterwhile,Twitter,0,sadness
9414,i didnt feel sympathetic towards either of the sisters and felt like some of the major plot points were either implausible or unnecessarily dramatic,Twitter,2,love
9415,i feel like im inside of a snowglobe thats just been shaken up,Twitter,4,fear
9416,i still feel fearful for when they leave to go to primary one,Twitter,4,fear
9417,i know that they mean no harm yet i cant help but feel assaulted every time they bring this up,Twitter,0,sadness
9418,i often feel like a stupid child or like everyone thinks im some kind of retard,Twitter,0,sadness
9419,i can do it bt the least let me feel that ure supporting me and behind me all the way,Twitter,2,love
9420,i feel depressed and have felt depressed for years or longer but this depression feels alien to me,Twitter,0,sadness
9421,i kind of feel like this blog is useless,Twitter,0,sadness
9422,i feel isolated from the rest of the world like i am on the outside looking in and that no one can understand what it is like to be in my world,Twitter,0,sadness
9423,i feel these unfortunate reptiles need a better environment rather than being caged for years,Twitter,0,sadness
9424,i hope you ll feel our love and admiration for this amazingly talented young designer okay not quite so young anymore,Twitter,1,joy
9425,i want to make sure that i am not putting too high of expectations on mike which will leave me feeling bitter and unable to enjoy the wonderful connections that we do share,Twitter,3,anger
9426,i feel like i was pretty cute for the conference and really felt comfortable in my own skin and clothes which i guess is a huge win for me,Twitter,1,joy
9427,i was trying to smile and show you my teeth but it ended up like im stoned and like that man is taking photo for my id or something and i feel shy,Twitter,4,fear
9428,ive given up dressing in my bedroom where there are two large mirrors as i just feel so disgusted every time i catch sight of myself and still all i want to do is eat,Twitter,3,anger
9429,i feel like im constantly doing something at all times to keep my mind distracted,Twitter,3,anger
9430,i was actually starting to feel that i should be less prejudiced against her when she digs out some old record and shoots us all again,Twitter,0,sadness
9431,im already feeling insecure because im wearing shorts and a t shirt on a summers day the amount of sweating i do only makes it times worse,Twitter,4,fear
9432,i feel especially joyful seeing how they ve handled all they ve been through how we all have,Twitter,1,joy
9433,im feeling a bit skeptical about my posts,Twitter,4,fear
9434,im feeling passionate which i hope comes through my short answer responses,Twitter,1,joy
9435,im feeling quite optimistic about the future despite everything,Twitter,1,joy
9436,i am not going to bore you with the same old moaning and groaning about my condition today as i feel in a more positive frame of mind and i am going to get myself ready for fishing as i am being picked up at am so that we can get an early start and a full days fishing in,Twitter,1,joy
9437,i was definitely born in the wrong era because i sure as hell feel as though i have the misfortune of having missed out on this magical moment in music history this man truly was and continues to be a great inspiration to all music buddy holly on the arthur murray dance party well what can i say,Twitter,0,sadness
9438,ive been feeling a tad bit discontent with my blog,Twitter,0,sadness
9439,i feel defective and defeated,Twitter,0,sadness
9440,i feel honored blessed to know so many kind and caring people,Twitter,1,joy
9441,i feel like i am supporting someone who will be tireless in advocating for the citizens of portland,Twitter,2,love
9442,i am not saying that a good concert isn t good i am saying that the feeling of pleasant surprise is rare,Twitter,1,joy
9443,i made chocolate chip pumpkin muffins and then i was feeling adventurous and decided to make these lil diddies whole wheat cranberry orange muffins,Twitter,1,joy
9444,two little children years old begging for money,Twitter,0,sadness
9445,i dont know why but i had started to feel the weird pressure of a largely silent audience and with it a falsely inflated sense of importance in expressing myself and my ever so articulate opinions to said audience,Twitter,4,fear
9446,i used an airflo dt line with the rod and it feels like a perfect fit,Twitter,1,joy
9447,i am glad to know the reason for my recent lapse of sanity but i still feel like i want to go on a very violent rampage at the slightest inconvenience to me,Twitter,3,anger
9448,i feel that i ve managed to achieve all of the above and feel invigorated and can t wait to tackle the next few months,Twitter,1,joy
9449,i suppose a is better than nothing i m just feeling very impatient with this instructor,Twitter,3,anger
9450,ive been feeling really discontent and bored with everything that im normally interested in,Twitter,0,sadness
9451,i can remember one bike somewhere in the spring where i wasnt feeling well and i go on the trainer for hours and just rode at my lowest intensity possible,Twitter,1,joy
9452,i feel like thats dangerous,Twitter,3,anger
9453,im feeling naughty already,Twitter,2,love
9454,i act like a bullshit i talk like a rubish thats because i feel so so not comfortable around you,Twitter,1,joy
9455,i was watching the episode that included a segment about feeling ugly,Twitter,0,sadness
9456,i have to admit while i feel the need to go wash my face afterwards they are the most precious part of my day and i would not give them up for anything,Twitter,1,joy
9457,i feel rather distraught actually,Twitter,4,fear
9458,i know how it feels when those carefully crafted letters are ignored,Twitter,0,sadness
9459,i feel liked am hearing more and more multiple word phrases like i want milk,Twitter,2,love
9460,i did not choose a homosexual lifestyle for myself but i feel that if i was to do so that it would be more accepted by my parents today than it was with my uncle pre,Twitter,2,love
9461,i feel like they think i m an idiot with useless ambitions,Twitter,0,sadness
9462,i confess to feeling remorseful that i supported giath nasir s claim that jabel mukhaber s residents having never participated in violence did not constitute a security threat,Twitter,0,sadness
9463,i feel very boring in this category because i really havent craved anything in a while,Twitter,0,sadness
9464,i was feeling grouchy and ignored the dirty looks from those standing tall and patriotic with their hands on their hearts as we tried to find the appropriate place to start,Twitter,3,anger
9465,i didnt really have a good feel for daire really either except that she liked sarcasm,Twitter,2,love
9466,i always give everybody the thing to give my feelings but this time after seeing meng yun and jing sand i dazed my canning not finding any language can describe the feelings that i want to give them,Twitter,5,surprise
